RTT
0.0172311.7231
0.0172311.7231
0.0172321.7232
0.0172321.7232
0.0172321.7232
0.0172321.7232
0.0172331.7233
0.0172331.7233
0.0172331.7233
0.0172331.7233
0.0172351.7235
0.0172361.7236
0.0172361.7236
0.0172371.7237
0.0172371.7237
0.0172371.7237
0.0172371.7237
0.0172371.7237
0.0172371.7237
0.0172381.7238
0.0172381.7238
0.0172381.7238
0.0172381.7238
0.0172381.7238
0.0172391.7239
0.0172391.7239
0.0172391.7239
0.017241.724
0.017241.724
0.017241.724
0.017241.724
0.017241.724
0.0172411.7241
0.0172411.7241
0.0172411.7241
0.0172411.7241
0.0172421.7242
0.0172421.7242
0.0172421.7242
0.0172421.7242
0.0172431.7243
0.0172431.7243
0.0172431.7243
0.0172431.7243
0.0172431.7243
0.0172441.7244
0.0172441.7244
0.0172451.7245
0.0172451.7245
0.0172461.7246
0.0172461.7246
0.0172461.7246
0.0172461.7246
0.0172461.7246
0.0172461.7246
0.0172461.7246
0.0172471.7247
0.0172481.7248
0.0172491.7249
0.0172491.7249
0.0172491.7249
0.0172491.7249
0.0172491.7249
0.017251.725
0.017251.725
0.0172511.7251
0.0172511.7251
0.0172511.7251
0.0172511.7251
0.0172521.7252
0.0172521.7252
0.0172521.7252
0.0172531.7253
0.0172531.7253
0.0172541.7254
0.0172541.7254
0.0172551.7255
0.0172551.7255
0.0172551.7255
0.0172561.7256
0.0172571.7257
0.0172571.7257
0.0172571.7257
0.0172571.7257
0.0172571.7257
0.0172571.7257
0.0172581.7258
0.0172581.7258
0.0172581.7258
0.0172581.7258
0.0172581.7258
0.0172591.7259
0.0172591.7259
0.0172591.7259
0.0172591.7259
0.017261.726
0.0172611.7261
0.0172611.7261
0.0172621.7262
0.0172621.7262
0.0172621.7262
0.0172641.7264
0.0172641.7264
0.0172651.7265
0.0172661.7266
0.0172661.7266
0.0172671.7267
0.0172681.7268
0.0172681.7268
0.0172681.7268
0.0172681.7268
0.0172681.7268
0.0172681.7268
0.0172681.7268
0.0172691.7269
0.0172691.7269
0.017271.727
0.017271.727
0.017271.727
0.0172711.7271
0.0172721.7272
0.0172721.7272
0.0172721.7272
0.0172721.7272
0.0172721.7272
0.0172721.7272
0.0172731.7273
0.0172731.7273
0.0172731.7273
0.0172741.7274
0.0172741.7274
0.0172741.7274
0.0172741.7274
0.0172751.7275
0.0172751.7275
0.0172761.7276
0.0172761.7276
0.0172761.7276
0.0172761.7276
0.0172771.7277
0.0172771.7277
0.0172771.7277
0.0172771.7277
0.0172771.7277
0.0172781.7278
0.0172781.7278
0.0172781.7278
0.0172791.7279
0.0172791.7279
0.0172791.7279
0.017281.728
0.017281.728
0.017281.728
0.017281.728
0.017281.728
0.017281.728
0.017281.728
0.017281.728
0.017281.728
0.0172811.7281
0.0172811.7281
0.0172811.7281
0.0172811.7281
0.0172821.7282
0.0172821.7282
0.0172821.7282
0.0172821.7282
0.0172821.7282
0.0172831.7283
0.0172831.7283
0.0172841.7284
0.0172841.7284
0.0172841.7284
0.0172851.7285
0.0172861.7286
0.0172861.7286
0.0172861.7286
0.0172861.7286
0.0172861.7286
0.0172871.7287
0.0172871.7287
0.0172871.7287
0.0172881.7288
0.0172881.7288
0.0172881.7288
0.0172891.7289
0.0172891.7289
0.0172891.7289
0.0172891.7289
0.017291.729
0.017291.729
0.017291.729
0.017291.729
0.0172911.7291
0.0172911.7291
0.0172911.7291
0.0172921.7292
0.0172931.7293
0.0172941.7294
0.0172941.7294
0.0172941.7294
0.0172951.7295
0.0172951.7295
0.0172961.7296
0.0172971.7297
0.0172971.7297
0.0172971.7297
0.0172971.7297
0.0172981.7298
0.0172991.7299
0.01731.73
0.01731.73
0.0173011.7301
0.0173011.7301
0.0173021.7302
0.0173021.7302
0.0173021.7302
0.0173031.7303
0.0173031.7303
0.0173031.7303
0.0173041.7304
0.0173041.7304
0.0173041.7304
0.0173051.7305
0.0173051.7305
0.0173051.7305
0.0173051.7305
0.0173061.7306
0.0173061.7306
0.0173071.7307
0.0173071.7307
0.0173081.7308
0.0173081.7308
0.0173081.7308
0.0173081.7308
0.0173091.7309
0.0173091.7309
0.017311.731
0.017311.731
0.017311.731
0.0173111.7311
0.0173121.7312
0.0173121.7312
0.0173121.7312
0.0173131.7313
0.0173131.7313
0.0173131.7313
0.0173131.7313
0.0173141.7314
0.0173141.7314
0.0173141.7314
0.0173141.7314
0.0173151.7315
0.0173151.7315
0.0173151.7315
0.0173151.7315
0.0173151.7315
0.0173151.7315
0.0173161.7316
0.0173161.7316
0.0173161.7316
0.0173161.7316
0.0173171.7317
0.0173181.7318
0.0173181.7318
0.0173181.7318
0.0173181.7318
0.0173181.7318
0.0173181.7318
0.0173181.7318
0.0173191.7319
0.0173191.7319
0.0173191.7319
0.0173191.7319
0.017321.732
0.017321.732
0.017321.732
0.017321.732
0.0173211.7321
0.0173211.7321
0.0173221.7322
0.0173221.7322
0.0173221.7322
0.0173221.7322
0.0173231.7323
0.0173231.7323
0.0173241.7324
0.0173241.7324
0.0173251.7325
0.0173251.7325
0.0173261.7326
0.0173261.7326
0.0173261.7326
0.0173261.7326
0.0173261.7326
0.0173281.7328
0.0173281.7328
0.0173291.7329
0.0173291.7329
0.0173291.7329
0.017331.733
0.017331.733
0.017331.733
0.0173311.7331
0.0173311.7331
0.0173331.7333
0.0173331.7333
0.0173331.7333
0.0173341.7334
0.0173341.7334
0.0173341.7334
0.0173351.7335
0.0173351.7335
0.0173361.7336
0.0173361.7336
0.0173361.7336
0.0173361.7336
0.0173361.7336
0.0173371.7337
0.0173391.7339
0.017341.734
0.017341.734
0.017341.734
0.017341.734
0.0173411.7341
0.0173411.7341
0.0173411.7341
0.0173421.7342
0.0173421.7342
0.0173421.7342
0.0173421.7342
0.0173431.7343
0.0173441.7344
0.0173451.7345
0.0173451.7345
0.0173451.7345
0.0173471.7347
0.0173471.7347
0.0173481.7348
0.0173481.7348
0.0173491.7349
0.0173491.7349
0.0173491.7349
0.017351.735
0.017351.735
0.017351.735
0.0173511.7351
0.0173511.7351
0.0173511.7351
0.0173511.7351
0.0173511.7351
0.0173521.7352
0.0173521.7352
0.0173541.7354
0.0173541.7354
0.0173541.7354
0.0173551.7355
0.0173551.7355
0.0173561.7356
0.0173561.7356
0.0173561.7356
0.0173581.7358
0.0173581.7358
0.0173581.7358
0.0173591.7359
0.0173591.7359
0.0173591.7359
0.017361.736
0.017361.736
0.017361.736
0.0173611.7361
0.0173611.7361
0.0173621.7362
0.0173621.7362
0.0173621.7362
0.0173621.7362
0.0173621.7362
0.0173631.7363
0.0173641.7364
0.0173661.7366
0.0173661.7366
0.0173661.7366
0.0173661.7366
0.0173661.7366
0.0173671.7367
0.0173671.7367
0.0173681.7368
0.0173681.7368
0.0173681.7368
0.0173681.7368
0.0173681.7368
0.0173681.7368
0.0173681.7368
0.0173691.7369
0.0173691.7369
0.0173691.7369
0.0173691.7369
0.017371.737
0.017371.737
0.0173711.7371
0.0173721.7372
0.0173731.7373
0.0173731.7373
0.0173741.7374
0.0173751.7375
0.0173751.7375
0.0173751.7375
0.0173751.7375
0.0173761.7376
0.0173761.7376
0.0173771.7377
0.0173771.7377
0.0173771.7377
0.0173771.7377
0.0173781.7378
0.0173791.7379
0.0173791.7379
0.0173791.7379
0.0173791.7379
0.017381.738
0.017381.738
0.0173811.7381
0.0173821.7382
0.0173821.7382
0.0173821.7382
0.0173831.7383
0.0173841.7384
0.0173841.7384
0.0173851.7385
0.0173851.7385
0.0173851.7385
0.0173861.7386
0.0173871.7387
0.0173871.7387
0.0173871.7387
0.0173881.7388
0.017391.739
0.017391.739
0.017391.739
0.0173911.7391
0.0173911.7391
0.0173921.7392
0.0173931.7393
0.0173931.7393
0.0173941.7394
0.0173941.7394
0.0173941.7394
0.0173941.7394
0.0173951.7395
0.0173951.7395
0.0173951.7395
0.0173961.7396
0.0173961.7396
0.0173961.7396
0.0173961.7396
0.0173971.7397
0.0173981.7398
0.0173981.7398
0.0173981.7398
0.0173981.7398
0.0173981.7398
0.0173981.7398
0.0173981.7398
0.0173991.7399
0.0173991.7399
0.01741.74
0.01741.74
0.01741.74
0.01741.74
0.01741.74
0.0174021.7402
0.0174021.7402
0.0174021.7402
0.0174021.7402
0.0174031.7403
0.0174031.7403
0.0174031.7403
0.0174031.7403
0.0174041.7404
0.0174041.7404
0.0174041.7404
0.0174051.7405
0.0174051.7405
0.0174061.7406
0.0174061.7406
0.0174071.7407
0.0174071.7407
0.0174081.7408
0.0174081.7408
0.0174081.7408
0.0174081.7408
0.0174091.7409
0.0174091.7409
0.0174091.7409
0.0174091.7409
0.017411.741
0.017411.741
0.017411.741
0.0174111.7411
0.0174111.7411
0.0174111.7411
0.0174121.7412
0.0174121.7412
0.0174121.7412
0.0174121.7412
0.0174121.7412
0.0174131.7413
0.0174131.7413
0.0174141.7414
0.0174151.7415
0.0174151.7415
0.0174151.7415
0.0174151.7415
0.0174161.7416
0.0174161.7416
0.0174171.7417
0.0174181.7418
0.0174181.7418
0.0174181.7418
0.0174181.7418
0.0174191.7419
0.0174191.7419
0.017421.742
0.017421.742
0.0174211.7421
0.0174211.7421
0.0174211.7421
0.0174211.7421
0.0174221.7422
0.0174221.7422
0.0174221.7422
0.0174221.7422
0.0174231.7423
0.0174231.7423
0.0174231.7423
0.0174241.7424
0.0174241.7424
0.0174241.7424
0.0174241.7424
0.0174251.7425
0.0174251.7425
0.0174251.7425
0.0174251.7425
0.0174251.7425
0.0174251.7425
0.0174261.7426
0.0174261.7426
0.0174261.7426
0.0174261.7426
0.0174261.7426
0.0174261.7426
0.0174271.7427
0.0174271.7427
0.0174281.7428
0.0174281.7428
0.0174291.7429
0.0174291.7429
0.0174291.7429
0.017431.743
0.017431.743
0.0174311.7431
0.0174311.7431
0.0174311.7431
0.0174311.7431
0.0174311.7431
0.0174321.7432
0.0174321.7432
0.0174321.7432
0.0174321.7432
0.0174331.7433
0.0174331.7433
0.0174331.7433
0.0174331.7433
0.0174341.7434
0.0174341.7434
0.0174341.7434
0.0174341.7434
0.0174351.7435
0.0174351.7435
0.0174351.7435
0.0174361.7436
0.0174361.7436
0.0174361.7436
0.0174361.7436
0.0174361.7436
0.0174361.7436
0.0174381.7438
0.0174381.7438
0.0174381.7438
0.0174381.7438
0.0174391.7439
0.0174391.7439
0.0174391.7439
0.0174391.7439
0.0174391.7439
0.0174391.7439
0.0174391.7439
0.017441.744
0.017441.744
0.0174411.7441
0.0174411.7441
0.0174411.7441
0.0174421.7442
0.0174421.7442
0.0174421.7442
0.0174431.7443
0.0174431.7443
0.0174431.7443
0.0174431.7443
0.0174431.7443
0.0174441.7444
0.0174441.7444
0.0174441.7444
0.0174441.7444
0.0174441.7444
0.0174441.7444
0.0174441.7444
0.0174441.7444
0.0174451.7445
0.0174461.7446
0.0174461.7446
0.0174471.7447
0.0174471.7447
0.0174471.7447
0.0174481.7448
0.0174481.7448
0.0174491.7449
0.0174491.7449
0.0174491.7449
0.0174491.7449
0.0174491.7449
0.017451.745
0.017451.745
0.017451.745
0.017451.745
0.017451.745
0.017451.745
0.017451.745
0.0174511.7451
0.0174511.7451
0.0174521.7452
0.0174521.7452
0.0174521.7452
0.0174521.7452
0.0174531.7453
0.0174531.7453
0.0174531.7453
0.0174531.7453
0.0174541.7454
0.0174541.7454
0.0174561.7456
0.0174561.7456
0.0174561.7456
0.0174561.7456
0.0174561.7456
0.0174571.7457
0.0174571.7457
0.0174571.7457
0.0174581.7458
0.0174581.7458
0.0174591.7459
0.0174591.7459
0.0174591.7459
0.0174591.7459
0.0174591.7459
0.017461.746
0.017461.746
0.017461.746
0.0174611.7461
0.0174611.7461
0.0174611.7461
0.0174621.7462
0.0174621.7462
0.0174631.7463
0.0174641.7464
0.0174641.7464
0.0174641.7464
0.0174651.7465
0.0174651.7465
0.0174661.7466
0.0174661.7466
0.0174671.7467
0.0174671.7467
0.0174671.7467
0.0174681.7468
0.0174691.7469
0.0174691.7469
0.0174691.7469
0.0174691.7469
0.0174691.7469
0.017471.747
0.017471.747
0.017471.747
0.017471.747
0.0174711.7471
0.0174711.7471
0.0174711.7471
0.0174711.7471
0.0174731.7473
0.0174731.7473
0.0174731.7473
0.0174731.7473
0.0174731.7473
0.0174741.7474
0.0174741.7474
0.0174741.7474
0.0174741.7474
0.0174751.7475
0.0174751.7475
0.0174751.7475
0.0174751.7475
0.0174751.7475
0.0174761.7476
0.0174761.7476
0.0174761.7476
0.0174761.7476
0.0174771.7477
0.0174771.7477
0.0174781.7478
0.0174781.7478
0.0174781.7478
0.0174791.7479
0.0174791.7479
0.0174791.7479
0.017481.748
0.017481.748
0.017481.748
0.0174811.7481
0.0174811.7481
0.0174811.7481
0.0174811.7481
0.0174821.7482
0.0174831.7483
0.0174831.7483
0.0174831.7483
0.0174841.7484
0.0174841.7484
0.0174841.7484
0.0174851.7485
0.0174851.7485
0.0174851.7485
0.0174861.7486
0.0174861.7486
0.0174861.7486
0.0174871.7487
0.0174871.7487
0.0174871.7487
0.0174871.7487
0.0174871.7487
0.0174881.7488
0.0174891.7489
0.0174891.7489
0.0174891.7489
0.0174891.7489
0.0174891.7489
0.017491.749
0.017491.749
0.017491.749
0.0174911.7491
0.0174911.7491
0.0174911.7491
0.0174921.7492
0.0174921.7492
0.0174921.7492
0.0174921.7492
0.0174931.7493
0.0174931.7493
0.0174931.7493
0.0174941.7494
0.0174941.7494
0.0174951.7495
0.0174951.7495
0.0174951.7495
0.0174951.7495
0.0174961.7496
0.0174961.7496
0.0174971.7497
0.0174971.7497
0.0174981.7498
0.0174981.7498
0.0174991.7499
0.0174991.7499
0.0174991.7499
0.0174991.7499
0.01751.75
0.01751.75
0.01751.75
0.0175011.7501
0.0175011.7501
0.0175021.7502
0.0175021.7502
0.0175021.7502
0.0175021.7502
0.0175021.7502
0.0175021.7502
0.0175031.7503
0.0175031.7503
0.0175031.7503
0.0175031.7503
0.0175041.7504
0.0175051.7505
0.0175061.7506
0.0175061.7506
0.0175061.7506
0.0175061.7506
0.0175061.7506
0.0175061.7506
0.0175071.7507
0.0175071.7507
0.0175071.7507
0.0175071.7507
0.0175081.7508
0.0175081.7508
0.0175081.7508
0.0175081.7508
0.0175081.7508
0.0175081.7508
0.0175081.7508
0.0175081.7508
0.0175091.7509
0.0175091.7509
0.0175091.7509
0.0175091.7509
0.017511.751
0.0175111.7511
0.0175111.7511
0.0175111.7511
0.0175111.7511
0.0175111.7511
0.0175111.7511
0.0175111.7511
0.0175121.7512
0.0175121.7512
0.0175131.7513
0.0175131.7513
0.0175131.7513
0.0175131.7513
0.0175131.7513
0.0175131.7513
0.0175131.7513
0.0175131.7513
0.0175141.7514
0.0175151.7515
0.0175151.7515
0.0175161.7516
0.0175161.7516
0.0175161.7516
0.0175161.7516
0.0175161.7516
0.0175171.7517
0.0175171.7517
0.0175181.7518
0.017521.752
0.017521.752
0.017521.752
0.0175211.7521
0.0175221.7522
0.0175221.7522
0.0175221.7522
0.0175231.7523
0.0175241.7524
0.0175241.7524
0.0175241.7524
0.0175251.7525
0.0175251.7525
0.0175251.7525
0.0175251.7525
0.0175251.7525
0.0175261.7526
0.0175261.7526
0.0175271.7527
0.0175271.7527
0.0175271.7527
0.0175281.7528
0.0175281.7528
0.0175281.7528
0.0175291.7529
0.0175291.7529
0.017531.753
0.017531.753
0.017531.753
0.017531.753
0.017531.753
0.0175311.7531
0.0175311.7531
0.0175311.7531
0.0175311.7531
0.0175321.7532
0.0175321.7532
0.0175331.7533
0.0175331.7533
0.0175331.7533
0.0175331.7533
0.0175331.7533
0.0175341.7534
0.0175341.7534
0.0175341.7534
0.0175341.7534
0.0175351.7535
0.0175351.7535
0.0175361.7536
0.0175361.7536
0.0175361.7536
0.0175361.7536
0.0175361.7536
0.0175361.7536
0.0175361.7536
0.0175371.7537
0.0175371.7537
0.0175371.7537
0.0175371.7537
0.0175371.7537
0.0175381.7538
0.0175381.7538
0.0175391.7539
0.0175391.7539
0.0175391.7539
0.0175391.7539
0.0175391.7539
0.017541.754
0.017541.754
0.0175411.7541
0.0175411.7541
0.0175411.7541
0.0175411.7541
0.0175421.7542
0.0175421.7542
0.0175421.7542
0.0175431.7543
0.0175431.7543
0.0175431.7543
0.0175431.7543
0.0175431.7543
0.0175441.7544
0.0175441.7544
0.0175441.7544
0.0175441.7544
0.0175441.7544
0.0175441.7544
0.0175441.7544
0.0175451.7545
0.0175451.7545
0.0175451.7545
0.0175461.7546
0.0175461.7546
0.0175471.7547
0.0175471.7547
0.0175471.7547
0.0175481.7548
0.0175481.7548
0.0175491.7549
0.0175491.7549
0.0175491.7549
0.0175491.7549
0.017551.755
0.017551.755
0.017551.755
0.0175511.7551
0.0175511.7551
0.0175511.7551
0.0175511.7551
0.0175511.7551
0.0175521.7552
0.0175521.7552
0.0175531.7553
0.0175531.7553
0.0175531.7553
0.0175541.7554
0.0175541.7554
0.0175551.7555
0.0175551.7555
0.0175561.7556
0.0175561.7556
0.0175561.7556
0.0175561.7556
0.0175571.7557
0.0175571.7557
0.0175581.7558
0.0175581.7558
0.0175591.7559
0.017561.756
0.017561.756
0.017561.756
0.017561.756
0.017561.756
0.0175611.7561
0.0175611.7561
0.0175621.7562
0.0175641.7564
0.0175651.7565
0.0175651.7565
0.0175661.7566
0.0175661.7566
0.0175661.7566
0.0175661.7566
0.0175661.7566
0.0175661.7566
0.0175661.7566
0.0175661.7566
0.0175661.7566
0.0175661.7566
0.0175681.7568
0.0175681.7568
0.0175681.7568
0.0175691.7569
0.0175691.7569
0.0175691.7569
0.0175691.7569
0.017571.757
0.017571.757
0.017571.757
0.017571.757
0.0175711.7571
0.0175711.7571
0.0175731.7573
0.0175731.7573
0.0175741.7574
0.0175751.7575
0.0175751.7575
0.0175751.7575
0.0175751.7575
0.0175751.7575
0.0175751.7575
0.0175761.7576
0.0175761.7576
0.0175771.7577
0.0175771.7577
0.0175771.7577
0.0175771.7577
0.0175781.7578
0.0175781.7578
0.0175781.7578
0.0175791.7579
0.0175791.7579
0.017581.758
0.017581.758
0.0175811.7581
0.0175811.7581
0.0175811.7581
0.0175821.7582
0.0175821.7582
0.0175821.7582
0.0175831.7583
0.0175831.7583
0.0175831.7583
0.0175831.7583
0.0175831.7583
0.0175841.7584
0.0175841.7584
0.0175851.7585
0.0175861.7586
0.0175861.7586
0.0175861.7586
0.0175861.7586
0.0175861.7586
0.0175871.7587
0.0175871.7587
0.0175871.7587
0.0175881.7588
0.0175891.7589
0.0175891.7589
0.0175891.7589
0.017591.759
0.017591.759
0.017591.759
0.0175911.7591
0.0175911.7591
0.0175911.7591
0.0175911.7591
0.0175911.7591
0.0175911.7591
0.0175911.7591
0.0175911.7591
0.0175921.7592
0.0175921.7592
0.0175921.7592
0.0175931.7593
0.0175931.7593
0.0175941.7594
0.0175951.7595
0.0175951.7595
0.0175961.7596
0.0175961.7596
0.0175961.7596
0.0175971.7597
0.0175971.7597
0.0175971.7597
0.0175971.7597
0.0175971.7597
0.0175971.7597
0.0175981.7598
0.0175991.7599
0.0175991.7599
